cluster	lineage	marker	expression
c2	Vγ9Vδ2	CD28	2.78599802530256
c2	Vγ9Vδ2	CD28	1.70054681704775
c2	Vγ9Vδ2	CD28	1.46865847942866
c2	Vγ9Vδ2	CD28	2.5546048316993
c2	Vγ9Vδ2	CD28	1.7487449617035
c2	Vγ9Vδ2	CD28	0.630543810132426
c2	Vγ9Vδ2	CD28	1.06597261905671
c2	Vγ9Vδ2	CD28	2.169187632539
c2	Vγ9Vδ2	CD28	1.78349682174949
c2	Vγ9Vδ2	CD28	1.52001945096333
c2	Vγ9Vδ2	CD28	2.04441860575591
c2	Vγ9Vδ2	CD28	0.874519868389419
c2	Vγ9Vδ2	CD28	1.08590316176667
c2	Vγ9Vδ2	CD28	2.22308757696119
c2	Vγ9Vδ2	CD28	2.12454199669321
c3	Vγ9Vδ2	CD161	0.143783836199023
c3	Vγ9Vδ2	CD161	2.13968950278139
c3	Vγ9Vδ2	CD161	3.12909138540704
c3	Vγ9Vδ2	CD161	1.12205798015624
c3	Vγ9Vδ2	CD161	2.82093576257722
c3	Vγ9Vδ2	CD161	1.51265502854197
c3	Vγ9Vδ2	CD161	2.04941434181558
c3	Vγ9Vδ2	CD161	1.71316297962097
c3	Vγ9Vδ2	CD161	2.45373044768585
c3	Vγ9Vδ2	CD161	2.00054963802619
c3	Vγ9Vδ2	CD161	1.05179388549813
c3	Vγ9Vδ2	CD161	1.87624393205969
c3	Vγ9Vδ2	CD161	2.46094361889326
c3	Vγ9Vδ2	CD161	2.30076343589434
c3	Vγ9Vδ2	CD161	2.21952290205535
c3	Vγ9Vδ2	CD161	1.25751007303085
c3	Vγ9Vδ2	CD161	1.49089166489662
c3	Vγ9Vδ2	CD161	1.61938491574403
c3	Vγ9Vδ2	CD161	0.913402153697954
c3	Vγ9Vδ2	CD161	0.821714737193469
c3	Vγ9Vδ2	CD161	0.642663694458706
c3	Vγ9Vδ2	CD161	1.73070928809999
c3	Vγ9Vδ2	CD161	0.578151206037119
c3	Vγ9Vδ2	CD161	1.99799926541662
c3	Vγ9Vδ2	CD161	1.20135354478482
c3	Vγ9Vδ2	CD161	1.55017340407757
c3	Vγ9Vδ2	CD161	1.17660002987897
c3	Vγ9Vδ2	CD161	1.41470440161901
c3	Vγ9Vδ2	CD161	1.75958762141205
c3	Vγ9Vδ2	CD161	1.25489250388406
c3	Vγ9Vδ2	CD161	1.1600320758604
c3	Vγ9Vδ2	CD161	1.30776985757193
c3	Vγ9Vδ2	CD161	0.921874569268859
c3	Vγ9Vδ2	CD161	1.28940230887367
c3	Vγ9Vδ2	CD161	1.67596203941072
c3	Vγ9Vδ2	CD161	0.484710216134399
c3	Vγ9Vδ2	CD161	1.42190505562246
c3	Vγ9Vδ2	CD161	1.10653514132462
c3	Vγ9Vδ2	CD161	1.5753319117007
c3	Vγ9Vδ2	CD161	1.41095743916612
c3	Vγ9Vδ2	CD161	1.79774066779499
c3	Vγ9Vδ2	CD161	1.53769120631676
c3	Vγ9Vδ2	CD161	0.820886285424247
c3	Vγ9Vδ2	CD161	1.27392128010609
c3	Vγ9Vδ2	CD161	1.56243557098297
c3	Vγ9Vδ2	CD161	2.78449360143762
c3	Vγ9Vδ2	CD161	1.84911965656313
c3	Vγ9Vδ2	CD161	1.69229304672901
c3	Vγ9Vδ2	CD161	1.62017271346668
c3	Vγ9Vδ2	CD161	1.38563560175002
c3	Vγ9Vδ2	CD161	1.16456801175655
c3	Vγ9Vδ2	CD161	0.594547809167675
c3	Vγ9Vδ2	CD161	1.44450464086699
c3	Vγ9Vδ2	CD161	2.46033052049333
c3	Vγ9Vδ2	CD161	1.20374037834832
c3	Vγ9Vδ2	CD161	2.1086565388861
c3	Vγ9Vδ2	CD161	1.73022296650849
c3	Vγ9Vδ2	CD161	1.23238016282068
c3	Vγ9Vδ2	CD161	1.17577077110532
c3	Vγ9Vδ2	CD161	2.59144837378403
c3	Vγ9Vδ2	CD161	1.34805743105031
c3	Vγ9Vδ2	CD161	1.02057294850857
c3	Vγ9Vδ2	CD161	0.926531410072603
c3	Vγ9Vδ2	CD161	1.29920893225977
c3	Vγ9Vδ2	CD161	2.06636097341599
c3	Vγ9Vδ2	CD161	0.883951891735801
c3	Vγ9Vδ2	CD161	1.74809552050264
c3	Vγ9Vδ2	CD161	1.99117514288026
c3	Vγ9Vδ2	CD161	0.590262285900332
c3	Vγ9Vδ2	CD161	1.60810225145199
c3	Vγ9Vδ2	CD161	1.09151931963437
c3	Vγ9Vδ2	CD161	1.2347962477089
c3	Vγ9Vδ2	CD161	1.00773108627264
c3	Vγ9Vδ2	CD161	1.12947852694826
c3	Vγ9Vδ2	CD161	1.83405525171868
c3	Vγ9Vδ2	CD161	0.881007519727253
c3	Vγ9Vδ2	CD161	1.40858039051103
c3	Vγ9Vδ2	CD161	1.51977042795232
c3	Vγ9Vδ2	CD161	0.824729147221887
c3	Vγ9Vδ2	CD161	1.6210830607585
c3	Vγ9Vδ2	CD161	1.44796045966495
c3	Vγ9Vδ2	CD161	0.565468377384813
c3	Vγ9Vδ2	CD161	1.59608703128911
c3	Vγ9Vδ2	CD161	0
c3	Vγ9Vδ2	CD161	0.417322326013377
c3	Vγ9Vδ2	CD161	1.30774603911205
c3	Vγ9Vδ2	CD161	1.14625682414763
c3	Vγ9Vδ2	CD161	1.9605706457316
c3	Vγ9Vδ2	CD161	1.08049799598852
c3	Vγ9Vδ2	CD161	1.21604401024458
c3	Vγ9Vδ2	NKG2A	3.67614775667783
c3	Vγ9Vδ2	NKG2A	4.64020069088851
c3	Vγ9Vδ2	NKG2A	5.07504846929464
c3	Vγ9Vδ2	NKG2A	4.13482401982783
c3	Vγ9Vδ2	NKG2A	4.32818558594089
c3	Vγ9Vδ2	NKG2A	4.06849845251745
c3	Vγ9Vδ2	NKG2A	4.79715268144815
c3	Vγ9Vδ2	NKG2A	4.7236767661107
c3	Vγ9Vδ2	NKG2A	4.57340982637213
c3	Vγ9Vδ2	NKG2A	4.52311646744745
c3	Vγ9Vδ2	NKG2A	4.64026929365285
c3	Vγ9Vδ2	NKG2A	4.02274962218026
c3	Vγ9Vδ2	NKG2A	5.6503584662658
c3	Vγ9Vδ2	NKG2A	5.18200510882606
c3	Vγ9Vδ2	NKG2A	4.64060584393487
c3	Vγ9Vδ2	NKG2A	4.53591820513222
c3	Vγ9Vδ2	NKG2A	4.46392704733189
c3	Vγ9Vδ2	NKG2A	4.07854728892033
c3	Vγ9Vδ2	NKG2A	3.88708778422752
c3	Vγ9Vδ2	NKG2A	4.10589742138637
c3	Vγ9Vδ2	NKG2A	4.79502309849829
c3	Vγ9Vδ2	NKG2A	3.5564450807897
c3	Vγ9Vδ2	NKG2A	3.31880048476253
c3	Vγ9Vδ2	NKG2A	3.60348998760987
c3	Vγ9Vδ2	NKG2A	4.41971090737932
c3	Vγ9Vδ2	NKG2A	4.08923044769191
c3	Vγ9Vδ2	NKG2A	4.06566406736311
c3	Vγ9Vδ2	NKG2A	3.93215065054832
c3	Vγ9Vδ2	NKG2A	3.53116658239138
c3	Vγ9Vδ2	NKG2A	4.01010792616814
c3	Vγ9Vδ2	NKG2A	5.26577803035575
c3	Vγ9Vδ2	NKG2A	3.93498996049695
c3	Vγ9Vδ2	NKG2A	4.62703387123215
c3	Vγ9Vδ2	NKG2A	3.7904139084853
c3	Vγ9Vδ2	NKG2A	4.17827219830468
c3	Vγ9Vδ2	NKG2A	3.56878189750114
c3	Vγ9Vδ2	NKG2A	3.0594111876173
c3	Vγ9Vδ2	NKG2A	5.63647402283526
c3	Vγ9Vδ2	NKG2A	4.10300007317324
c3	Vγ9Vδ2	NKG2A	4.5706910838192
c3	Vγ9Vδ2	NKG2A	4.45283274022113
c3	Vγ9Vδ2	NKG2A	3.96517560836571
c3	Vγ9Vδ2	NKG2A	3.27333241909828
c3	Vγ9Vδ2	NKG2A	4.0812402527569
c3	Vγ9Vδ2	NKG2A	4.28056362645233
c3	Vγ9Vδ2	NKG2A	5.37153317018826
c3	Vγ9Vδ2	NKG2A	4.70313763596451
c3	Vγ9Vδ2	NKG2A	4.98169858721396
c3	Vγ9Vδ2	NKG2A	2.83999444345236
c3	Vγ9Vδ2	NKG2A	4.72536266866035
c3	Vγ9Vδ2	NKG2A	3.9894044528219
c3	Vγ9Vδ2	NKG2A	4.99484975031436
c3	Vγ9Vδ2	NKG2A	4.05310274499728
c3	Vγ9Vδ2	NKG2A	4.00026826042471
c3	Vγ9Vδ2	NKG2A	4.00791686595937
c3	Vγ9Vδ2	NKG2A	4.08789777935636
c3	Vγ9Vδ2	NKG2A	4.43117602682419
c3	Vγ9Vδ2	NKG2A	6
c3	Vγ9Vδ2	NKG2A	5.13311219824056
c3	Vγ9Vδ2	NKG2A	5.20914078001889
c3	Vγ9Vδ2	NKG2A	3.10640119891416
c3	Vγ9Vδ2	NKG2A	6
c3	Vγ9Vδ2	NKG2A	3.58367162954058
c3	Vγ9Vδ2	NKG2A	4.53122038721441
c3	Vγ9Vδ2	NKG2A	4.87589596917909
c3	Vγ9Vδ2	NKG2A	4.21033659404236
c3	Vγ9Vδ2	NKG2A	4.33484608443421
c3	Vγ9Vδ2	NKG2A	4.12150956784075
c3	Vγ9Vδ2	NKG2A	5.15957719750118
c3	Vγ9Vδ2	NKG2A	4.98512023141518
c3	Vγ9Vδ2	NKG2A	3.83694062137774
c3	Vγ9Vδ2	NKG2A	4.37791256847168
c3	Vγ9Vδ2	NKG2A	4.10691777544385
c3	Vγ9Vδ2	NKG2A	2.95736232066756
c3	Vγ9Vδ2	NKG2A	4.40059811824286
c3	Vγ9Vδ2	NKG2A	4.95332041652189
c3	Vγ9Vδ2	NKG2A	4.61158344192471
c3	Vγ9Vδ2	NKG2A	4.90328208462746
c3	Vγ9Vδ2	NKG2A	4.3432070757293
c3	Vγ9Vδ2	NKG2A	4.9416352666806
c3	Vγ9Vδ2	NKG2A	3.6478266081253
c3	Vγ9Vδ2	NKG2A	3.99084481678444
c3	Vγ9Vδ2	NKG2A	4.60189098593447
c3	Vγ9Vδ2	NKG2A	2.64578464844975
c3	Vγ9Vδ2	NKG2A	4.88486142945189
c3	Vγ9Vδ2	NKG2A	4.21176727261228
c3	Vγ9Vδ2	NKG2A	4.2390347990826
c3	Vγ9Vδ2	NKG2A	4.85795587087145
c3	Vγ9Vδ2	NKG2A	4.45058712578186
c3	Vγ9Vδ2	NKG2A	5.09746486826551
c3	Vγ9Vδ2	CD31	1.33062178912545
c3	Vγ9Vδ2	CD31	0.736385137550099
c3	Vγ9Vδ2	CD31	0.512021071588261
c3	Vγ9Vδ2	CD31	0.55714928548538
c3	Vγ9Vδ2	CD31	1.43521698319245
c3	Vγ9Vδ2	CD31	0.93792815214163
c3	Vγ9Vδ2	CD31	0.033357962249964
c3	Vγ9Vδ2	CD31	1.12432116123742
c3	Vγ9Vδ2	CD31	0.722132179029895
c3	Vγ9Vδ2	CD31	0
c3	Vγ9Vδ2	CD31	0.748546328556071
c3	Vγ9Vδ2	CD31	0.296426244408637
c3	Vγ9Vδ2	CD31	1.8901821561791
c3	Vγ9Vδ2	CD31	0.682368095777603
c3	Vγ9Vδ2	CD31	0.976348024805894
c3	Vγ9Vδ2	CD31	0.786458418118193
c3	Vγ9Vδ2	CD31	0.395177654791675
c3	Vγ9Vδ2	CD31	1.67935647147959
c3	Vγ9Vδ2	CD31	1.38074738127581
c3	Vγ9Vδ2	CD31	1.12140773253464
c3	Vγ9Vδ2	CD31	0.895634558780327
c3	Vγ9Vδ2	CD31	1.49006368363056
c3	Vγ9Vδ2	CD31	1.41920384328488
c3	Vγ9Vδ2	CD31	0.962299117420263
c3	Vγ9Vδ2	CD31	0.348950489798334
c3	Vγ9Vδ2	CD31	1.64024583503104
c3	Vγ9Vδ2	CD31	0.915279400181008
c3	Vγ9Vδ2	CD31	0.937744232772581
c3	Vγ9Vδ2	CD31	0.829185204520261
c3	Vγ9Vδ2	CD31	1.13629274974718
c3	Vγ9Vδ2	CD31	0
c3	Vγ9Vδ2	CD31	0.487474583738715
c3	Vγ9Vδ2	CD31	1.04625838835196
c3	Vγ9Vδ2	CD31	1.04279969770191
c3	Vγ9Vδ2	CD31	2.6586527253184
c3	Vγ9Vδ2	CD31	1.26609937243739
c3	Vγ9Vδ2	CD31	0.71851317312177
c3	Vγ9Vδ2	CD31	0
c3	Vγ9Vδ2	CD31	1.27314513643946
c3	Vγ9Vδ2	CD31	0.488680269595563
c3	Vγ9Vδ2	CD31	0
c3	Vγ9Vδ2	CD31	0
c3	Vγ9Vδ2	CD31	1.45948736461246
c3	Vγ9Vδ2	CD31	1.95607724666997
c3	Vγ9Vδ2	CD31	2.1224666115819
c3	Vγ9Vδ2	CD31	0.495898296093334
c3	Vγ9Vδ2	CD31	1.67894518166998
c3	Vγ9Vδ2	CD31	1.81179088890233
c3	Vγ9Vδ2	CD31	0.246047029442259
c3	Vγ9Vδ2	CD31	1.21441462615013
c3	Vγ9Vδ2	CD31	1.45874197217293
c3	Vγ9Vδ2	CD31	1.43403735842115
c3	Vγ9Vδ2	CD31	1.67441208131648
c3	Vγ9Vδ2	CD31	2.07948672343693
c3	Vγ9Vδ2	CD31	0.937081006280006
c3	Vγ9Vδ2	CD31	2.14703241111521
c3	Vγ9Vδ2	CD31	0.534215232942552
c3	Vγ9Vδ2	CD31	1.12694786711747
c3	Vγ9Vδ2	CD31	1.30427250274114
c3	Vγ9Vδ2	CD31	0.410260386639421
c3	Vγ9Vδ2	CD31	1.13747397537754
c3	Vγ9Vδ2	CD31	2.06683794722903
c3	Vγ9Vδ2	CD31	0.329836037578941
c3	Vγ9Vδ2	CD31	1.65905569227423
c3	Vγ9Vδ2	CD31	1.55171315111385
c3	Vγ9Vδ2	CD31	1.19947890707285
c3	Vγ9Vδ2	CD31	0.979653534329015
c3	Vγ9Vδ2	CD31	1.8639014983877
c3	Vγ9Vδ2	CD31	0.823374087848734
c3	Vγ9Vδ2	CD31	0.630163026884537
c3	Vγ9Vδ2	CD31	1.21883367484026
c3	Vγ9Vδ2	CD31	0.82526566084808
c3	Vγ9Vδ2	CD31	1.85255612502935
c3	Vγ9Vδ2	CD31	1.27424038050549
c3	Vγ9Vδ2	CD31	0.249322025682263
c3	Vγ9Vδ2	CD31	1.31902981516719
c3	Vγ9Vδ2	CD31	0.816256849753102
c3	Vγ9Vδ2	CD31	1.47959946107565
c3	Vγ9Vδ2	CD31	1.32431439062414
c3	Vγ9Vδ2	CD31	0
c3	Vγ9Vδ2	CD31	0.29654708983061
c3	Vγ9Vδ2	CD31	0.966027567281132
c3	Vγ9Vδ2	CD31	1.1582406300112
c3	Vγ9Vδ2	CD31	0.148206268718836
c3	Vγ9Vδ2	CD31	0.965574631043051
c3	Vγ9Vδ2	CD31	0.304387578872429
c3	Vγ9Vδ2	CD31	0.938194372299354
c3	Vγ9Vδ2	CD31	1.9481681208988
c3	Vγ9Vδ2	CD31	1.30486790059176
c3	Vγ9Vδ2	CD31	0.603049460428543
c3	Vγ9Vδ2	CD8	1.23893862092078
c3	Vγ9Vδ2	CD8	2.2954869204008
c3	Vγ9Vδ2	CD8	0.636244283005991
c3	Vγ9Vδ2	CD8	1.4067425057676
c3	Vγ9Vδ2	CD8	1.78627465600296
c3	Vγ9Vδ2	CD8	1.09213805213734
c3	Vγ9Vδ2	CD8	1.3018187514129
c3	Vγ9Vδ2	CD8	1.53265969224695
c3	Vγ9Vδ2	CD8	1.04224853977821
c3	Vγ9Vδ2	CD8	1.39602101735805
c3	Vγ9Vδ2	CD8	1.56791551988208
c3	Vγ9Vδ2	CD8	0.476799776375638
c3	Vγ9Vδ2	CD8	1.97334548568445
c3	Vγ9Vδ2	CD8	1.59771041310606
c3	Vγ9Vδ2	CD8	1.33485854282508
c3	Vγ9Vδ2	CD8	1.68907285865045
c3	Vγ9Vδ2	CD8	1.21161930724032
c3	Vγ9Vδ2	CD8	1.69633688971437
c3	Vγ9Vδ2	CD8	1.19941596342406
c3	Vγ9Vδ2	CD8	1.53835992131232
c3	Vγ9Vδ2	CD8	1.38917766671158
c3	Vγ9Vδ2	CD8	2.18716879196525
c3	Vγ9Vδ2	CD8	2.56212929151181
c3	Vγ9Vδ2	CD8	1.43008374894646
c3	Vγ9Vδ2	CD8	2.23434190723657
c3	Vγ9Vδ2	CD8	0.640037841257761
c3	Vγ9Vδ2	CD8	2.48040449544954
c3	Vγ9Vδ2	CD8	1.1551151200483
c3	Vγ9Vδ2	CD8	2.16095112171104
c3	Vγ9Vδ2	CD8	1.43306066276624
c3	Vγ9Vδ2	CD8	2.27236821838926
c3	Vγ9Vδ2	CD8	2.57153221952528
c3	Vγ9Vδ2	CD8	1.10297608732721
c3	Vγ9Vδ2	CD8	2.014714355745
c3	Vγ9Vδ2	CD8	2.49545401755393
c3	Vγ9Vδ2	CD8	1.55883689285219
c3	Vγ9Vδ2	CD8	2.05829910815381
c3	Vγ9Vδ2	CD8	1.15666300147163
c3	Vγ9Vδ2	CD8	1.88071055278135
c3	Vγ9Vδ2	CD8	2.18402091069842
c3	Vγ9Vδ2	CD8	1.00935543731211
c3	Vγ9Vδ2	CD8	1.04722410388705
c3	Vγ9Vδ2	CD8	0.710551092050071
c3	Vγ9Vδ2	CD8	0.89915460853897
c3	Vγ9Vδ2	CD8	1.38310080485175
c3	Vγ9Vδ2	CD8	2.09651378997182
c3	Vγ9Vδ2	CD8	2.31098011370773
c3	Vγ9Vδ2	CD8	0.816071088590765
c3	Vγ9Vδ2	CD8	2.34928643581942
c3	Vγ9Vδ2	CD8	1.58025933302924
c3	Vγ9Vδ2	CD8	1.08580853033904
c3	Vγ9Vδ2	CD8	1.94669794822672
c3	Vγ9Vδ2	CD8	2.20460772254687
c3	Vγ9Vδ2	CD8	0
c3	Vγ9Vδ2	CD8	0.769096171346443
c3	Vγ9Vδ2	CD8	1.83258552314027
c3	Vγ9Vδ2	CD8	1.03253913135716
c3	Vγ9Vδ2	CD8	1.03041708401187
c3	Vγ9Vδ2	CD8	0.276729251550542
c3	Vγ9Vδ2	CD8	1.39206329670839
c3	Vγ9Vδ2	CD8	2.35273158837591
c3	Vγ9Vδ2	CD8	1.23698934683729
c3	Vγ9Vδ2	CD8	1.72366341548607
c3	Vγ9Vδ2	CD8	1.58613592261208
c3	Vγ9Vδ2	CD8	0.99455247245066
c3	Vγ9Vδ2	CD8	1.08288118012296
c3	Vγ9Vδ2	CD8	1.69512295277097
c3	Vγ9Vδ2	CD8	0.777430574892274
c3	Vγ9Vδ2	CD8	1.15309505122776
c3	Vγ9Vδ2	CD8	0.481962928929507
c3	Vγ9Vδ2	CD8	1.81052396523283
c3	Vγ9Vδ2	CD8	2.09236622192165
c3	Vγ9Vδ2	CD8	0.764858691326228
c3	Vγ9Vδ2	CD8	2.05260299687587
c3	Vγ9Vδ2	CD8	2.25135308691783
c3	Vγ9Vδ2	CD8	2.63003671516597
c3	Vγ9Vδ2	CD8	2.43971951660282
c3	Vγ9Vδ2	CD8	1.20104629741468
c3	Vγ9Vδ2	CD8	0
c3	Vγ9Vδ2	CD8	1.43947283671964
c3	Vγ9Vδ2	CD8	1.87825504477846
c3	Vγ9Vδ2	CD8	2.46297356871604
c3	Vγ9Vδ2	CD8	1.82720378356635
c3	Vγ9Vδ2	CD8	1.98204295367839
c3	Vγ9Vδ2	CD8	1.17363271696201
c3	Vγ9Vδ2	CD8	2.56328981942742
c3	Vγ9Vδ2	CD8	1.70595833055583
c3	Vγ9Vδ2	CD8	2.04355007284786
c3	Vγ9Vδ2	CD8	1.65562638575067
c3	Vγ9Vδ2	CD8	0.521378001870939
c3	Vγ9Vδ2	CD57	1.99268915432345
c3	Vγ9Vδ2	CD57	0.376782084837187
c3	Vγ9Vδ2	CD57	1.17131352357129
c3	Vγ9Vδ2	CD57	0.832497392919102
c3	Vγ9Vδ2	CD57	0.776344308394302
c3	Vγ9Vδ2	CD57	1.7416765791166
c3	Vγ9Vδ2	CD57	1.47013422936932
c3	Vγ9Vδ2	CD57	0.762035767850933
c3	Vγ9Vδ2	CD57	0.505528285603903
c3	Vγ9Vδ2	CD57	0.80789892940874
c3	Vγ9Vδ2	CD57	1.55015460069638
c3	Vγ9Vδ2	CD57	1.37233059632451
c3	Vγ9Vδ2	CD57	0
c3	Vγ9Vδ2	CD57	0
c3	Vγ9Vδ2	CD57	0.799235655174559
c3	Vγ9Vδ2	CD57	1.47239523044227
c3	Vγ9Vδ2	CD57	0.922036162911251
c3	Vγ9Vδ2	CD57	1.28652130687468
c3	Vγ9Vδ2	CD57	0.142982908126392
c3	Vγ9Vδ2	CD57	1.70092299766637
c3	Vγ9Vδ2	CD57	1.18916721672578
c3	Vγ9Vδ2	CD57	1.25630249105353
c3	Vγ9Vδ2	CD57	0.328866754619392
c3	Vγ9Vδ2	CD57	0.723603395156346
c3	Vγ9Vδ2	CD57	1.54006352534047
c3	Vγ9Vδ2	CD57	0.446748971411355
c3	Vγ9Vδ2	CD57	1.31852965621507
c3	Vγ9Vδ2	CD57	1.87458294284763
c3	Vγ9Vδ2	CD57	0.979740168618081
c3	Vγ9Vδ2	CD57	1.99739399462205
c3	Vγ9Vδ2	CD57	1.12340626271597
c3	Vγ9Vδ2	CD57	1.00201082269154
c3	Vγ9Vδ2	CD57	2.36180484628822
c3	Vγ9Vδ2	CD57	0.701096826690251
c3	Vγ9Vδ2	CD57	1.50914202663536
c3	Vγ9Vδ2	CD57	0.414694975582535
c3	Vγ9Vδ2	CD57	1.85284519756061
c3	Vγ9Vδ2	CD57	0.164628546471562
c3	Vγ9Vδ2	CD57	1.00135428965994
c3	Vγ9Vδ2	CD57	1.73032041834707
c3	Vγ9Vδ2	CD57	1.42680090380245
c3	Vγ9Vδ2	CD57	0.865875089547009
c3	Vγ9Vδ2	CD57	1.40216619008821
c3	Vγ9Vδ2	CD57	0.29980409368604
c3	Vγ9Vδ2	CD57	0.9323287653453
c3	Vγ9Vδ2	CD57	0.277702376293389
c3	Vγ9Vδ2	CD57	0.873365418348252
c3	Vγ9Vδ2	CD57	1.10603719964654
c3	Vγ9Vδ2	CD57	2.37468661521143
c3	Vγ9Vδ2	CD57	0.780385683212436
c3	Vγ9Vδ2	CD57	1.61958030956131
c3	Vγ9Vδ2	CD57	1.13957453158582
c3	Vγ9Vδ2	CD57	1.80315150866391
c3	Vγ9Vδ2	CD57	1.21737381462304
c3	Vγ9Vδ2	CD57	0.205428844291523
c3	Vγ9Vδ2	CD57	1.03311564469803
c3	Vγ9Vδ2	CD57	1.36650188440404
c3	Vγ9Vδ2	CD57	0.536710715365033
c3	Vγ9Vδ2	CD57	0.524258702845447
c3	Vγ9Vδ2	CD57	1.51310657633188
c3	Vγ9Vδ2	CD57	1.97665462946665
c3	Vγ9Vδ2	CD57	0.866153790355241
c3	Vγ9Vδ2	CD57	0.867548331172967
c3	Vγ9Vδ2	CD57	1.20416146983209
c3	Vγ9Vδ2	CD57	0.993556237154841
c3	Vγ9Vδ2	CD57	0.593828435398001
c3	Vγ9Vδ2	CD57	1.30635752009217
c3	Vγ9Vδ2	CD57	1.2257668970052
c3	Vγ9Vδ2	CD57	1.55763815711592
c3	Vγ9Vδ2	CD57	0.972015389851815
c3	Vγ9Vδ2	CD57	1.22353942981444
c3	Vγ9Vδ2	CD57	1.91318437396549
c3	Vγ9Vδ2	CD57	1.50822748195627
c3	Vγ9Vδ2	CD57	1.63483798308742
c3	Vγ9Vδ2	CD57	0.677545519538285
c3	Vγ9Vδ2	CD57	0.600788467967437
c3	Vγ9Vδ2	CD57	1.77248946888509
c3	Vγ9Vδ2	CD57	0.238468274088946
c3	Vγ9Vδ2	CD57	0.893751365601296
c3	Vγ9Vδ2	CD57	1.50075096586959
c3	Vγ9Vδ2	CD57	0.615156068162121
c3	Vγ9Vδ2	CD57	0.915456841196013
c3	Vγ9Vδ2	CD57	0.387338216302725
c3	Vγ9Vδ2	CD57	1.55061524120463
c3	Vγ9Vδ2	CD57	1.12774815319891
c3	Vγ9Vδ2	CD57	1.12124854053353
c3	Vγ9Vδ2	CD57	1.75968363000716
c3	Vγ9Vδ2	CD57	1.21259214879067
c3	Vγ9Vδ2	CD57	0.703102905644033
c3	Vγ9Vδ2	CD57	1.32219595669378
c3	Vγ9Vδ2	CD28	0.73438421861438
c3	Vγ9Vδ2	CD28	2.2572350096714
c3	Vγ9Vδ2	CD28	2.05429011693042
c3	Vγ9Vδ2	CD28	1.07625996623402
c3	Vγ9Vδ2	CD28	1.12403142922075
c3	Vγ9Vδ2	CD28	2.02591771593104
c3	Vγ9Vδ2	CD28	2.61996507702116
c3	Vγ9Vδ2	CD28	1.12471380716792
c3	Vγ9Vδ2	CD28	1.13930443730261
c3	Vγ9Vδ2	CD28	2.21533391372813
c3	Vγ9Vδ2	CD28	1.97496087808504
c3	Vγ9Vδ2	CD28	1.9096017315392
c3	Vγ9Vδ2	CD28	1.53340624620416
c3	Vγ9Vδ2	CD28	1.09682756050186
c3	Vγ9Vδ2	CD28	2.54234277536486
c3	Vγ9Vδ2	CD28	1.81848867554439
c3	Vγ9Vδ2	CD28	2.84888268706582
c3	Vγ9Vδ2	CD28	2.21128399419216
c3	Vγ9Vδ2	CD28	1.57009579855218
c3	Vγ9Vδ2	CD28	0.874176897985376
c3	Vγ9Vδ2	CD28	1.20309742277421
c3	Vγ9Vδ2	CD28	1.7155084524646
c3	Vγ9Vδ2	CD28	2.33160833442394
c3	Vγ9Vδ2	CD28	0.861792864104363
c3	Vγ9Vδ2	CD28	2.2785614084679
c3	Vγ9Vδ2	CD28	2.81114767663002
c3	Vγ9Vδ2	CD28	1.15717225747218
c3	Vγ9Vδ2	CD28	1.11925549382419
c3	Vγ9Vδ2	CD28	1.09780639459335
c3	Vγ9Vδ2	CD28	2.09858025900273
c3	Vγ9Vδ2	CD28	2.36646267428076
c3	Vγ9Vδ2	CD28	2.49328399254042
c3	Vγ9Vδ2	CD28	1.10887655129558
c3	Vγ9Vδ2	CD28	1.28374013560809
c3	Vγ9Vδ2	CD28	1.88955924925384
c3	Vγ9Vδ2	CD28	2.54076627523079
c3	Vγ9Vδ2	CD28	2.05781565756826
c3	Vγ9Vδ2	CD28	1.61070023599626
c3	Vγ9Vδ2	CD28	1.97343694496351
c3	Vγ9Vδ2	CD28	0.898523048432356
c3	Vγ9Vδ2	CD28	1.14078416816425
c3	Vγ9Vδ2	CD28	1.32953404521871
c3	Vγ9Vδ2	CD28	2.69546106223218
c3	Vγ9Vδ2	CD28	1.79913904710378
c3	Vγ9Vδ2	CD28	3.54968228282771
c3	Vγ9Vδ2	CD28	1.95094799772294
c3	Vγ9Vδ2	CD28	1.45230697665018
c3	Vγ9Vδ2	CD28	0.451483915547891
c3	Vγ9Vδ2	CD28	1.31212107757447
c3	Vγ9Vδ2	CD28	1.76081931023244
c3	Vγ9Vδ2	CD28	2.04142683508426
c3	Vγ9Vδ2	CD28	1.57515241401475
c3	Vγ9Vδ2	CD28	1.79641718878139
c3	Vγ9Vδ2	CD28	2.56054966142817
c3	Vγ9Vδ2	CD28	1.69562154772282
c3	Vγ9Vδ2	CD28	1.42989625796619
c3	Vγ9Vδ2	CD28	0.606140152404119
c3	Vγ9Vδ2	CD28	2.14314835335394
c3	Vγ9Vδ2	CD28	3.36704135604513
c3	Vγ9Vδ2	CD28	1.97456263950877
c3	Vγ9Vδ2	CD28	1.63334668822045
c3	Vγ9Vδ2	CD28	2.40979672385116
c3	Vγ9Vδ2	CD28	2.11319443876724
c3	Vγ9Vδ2	CD28	1.24507731413088
c3	Vγ9Vδ2	CD28	0.464400559289391
c3	Vγ9Vδ2	CD28	0.851967235725399
c3	Vγ9Vδ2	CD28	1.64688528628075
c3	Vγ9Vδ2	CD28	2.03734846047482
c3	Vγ9Vδ2	CD28	2.46282224268258
